0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,4.44288286e+00
1.00000000e-02,9.98025752e-01,4.43995739e-02,-3.94914460e-01,4.43410285e+00
2.00000000e-02,9.92099112e-01,8.86231418e-02,-7.90608569e-01,4.40764092e+00
3.00000000e-02,9.82208381e-01,1.32492246e-01,-1.18786333e+00,4.36312727e+00
4.00000000e-02,9.68334038e-01,1.75823442e-01,-1.58746185e+00,4.29993131e+00
5.00000000e-02,9.50448722e-01,2.18425587e-01,-1.99018890e+00,4.21713931e+00
6.00000000e-02,9.28517228e-01,2.60096849e-01,-2.39682817e+00,4.11352130e+00
7.00000000e-02,9.02496540e-01,3.00621334e-01,-2.80815619e+00,3.98748474e+00
8.00000000e-02,8.72335961e-01,3.39765153e-01,-3.22493081e+00,3.83701221e+00
9.00000000e-02,8.37977383e-01,3.77271785e-01,-3.64787138e+00,3.65957835e+00
1.00000000e-01,7.99355830e-01,4.12856472e-01,-4.07762614e+00,3.45204023e+00
1.10000000e-01,7.56400405e-01,4.46199353e-01,-4.51471958e+00,3.21049255e+00
1.20000000e-01,7.09035918e-01,4.76936927e-01,-4.95946856e+00,2.93007599e+00
1.30000000e-01,6.57185577e-01,5.04651303e-01,-5.41184869e+00,2.60472287e+00
1.40000000e-01,6.00775388e-01,5.28856503e-01,-5.87128077e+00,2.22681852e+00
1.50000000e-01,5.39741278e-01,5.48980845e-01,-6.33628695e+00,1.78674973e+00
1.60000000e-01,4.74040658e-01,5.64344095e-01,-6.80393115e+00,1.27230508e+00
1.70000000e-01,4.03671221e-01,5.74127733e-01,-7.26889647e+00,6.67889025e-01
1.80000000e-01,3.28701798e-01,5.77336305e-01,-7.72194353e+00,-4.64731953e-02
1.90000000e-01,2.49323475e-01,5.72747921e-01,-8.14730050e+00,-8.96293846e-01
2.00000000e-01,1.65935203e-01,5.58853297e-01,-8.51820716e+00,-1.91367584e+00
2.10000000e-01,7.92883128e-02,5.33788069e-01,-8.78932609e+00,-3.13736203e+00
2.20000000e-01,-9.26990399e-03,4.95279108e-01,-8.88418809e+00,-4.60921835e+00
2.30000000e-01,-9.73955053e-02,4.40668498e-01,-8.67632502e+00,-6.36059407e+00
2.40000000e-01,-1.81140142e-01,3.67180167e-01,-7.96871933e+00,-8.37424929e+00
2.50000000e-01,-2.54229547e-01,2.72777760e-01,-6.50007989e+00,-1.05014230e+01
2.60000000e-01,-3.07851888e-01,1.58060949e-01,-4.05794328e+00,-1.23481584e+01
2.70000000e-01,-3.32474883e-01,2.88493295e-02,-7.66467681e-01,-1.32960878e+01
2.80000000e-01,-3.22532818e-01,-1.03278556e-01,2.71285232e+00,-1.29054980e+01
2.90000000e-01,-2.80365666e-01,-2.25353906e-01,5.57073210e+00,-1.13678581e+01
3.00000000e-01,-2.14461882e-01,-3.28857089e-01,7.44707895e+00,-9.29522992e+00
3.10000000e-01,-1.34354588e-01,-4.11215308e-01,8.45065421e+00,-7.20063388e+00
3.20000000e-01,-4.74722757e-02,-4.73624529e-01,8.84579789e+00,-5.32692240e+00
3.30000000e-01,4.13075235e-02,-5.18700009e-01,8.86206564e+00,-3.73513434e+00
3.40000000e-01,1.29030109e-01,-5.49210598e-01,8.65457197e+00,-2.40811915e+00
3.50000000e-01,2.13975979e-01,-5.67610478e-01,8.31888271e+00,-1.30586146e+00
3.60000000e-01,2.95172883e-01,-5.75939061e-01,7.91197415e+00,-3.87411410e-01
3.70000000e-01,3.72091685e-01,-5.75852976e-01,7.46750659e+00,3.82366806e-01
3.80000000e-01,4.44464776e-01,-5.68691933e-01,7.00533094e+00,1.03177150e+00
3.90000000e-01,5.12178602e-01,-5.55543825e-01,6.53711520e+00,1.58305565e+00
4.00000000e-01,5.75209769e-01,-5.37299370e-01,6.06963697e+00,2.05359697e+00
4.10000000e-01,6.33586661e-01,-5.14695309e-01,5.60671958e+00,2.45697859e+00
4.20000000e-01,6.87366151e-01,-4.88347781e-01,5.15038373e+00,2.80386608e+00
4.30000000e-01,7.36619333e-01,-4.58777969e-01,4.70154194e+00,3.10268429e+00
4.40000000e-01,7.81422730e-01,-4.26431818e-01,4.26042290e+00,3.36012903e+00
4.50000000e-01,8.21852878e-01,-3.91695318e-01,3.82683380e+00,3.58155124e+00
4.60000000e-01,8.57982986e-01,-3.54906442e-01,3.40032405e+00,3.77124513e+00
4.70000000e-01,8.89880919e-01,-3.16364575e-01,2.98028791e+00,3.93266500e+00
4.80000000e-01,9.17607983e-01,-2.76338060e-01,2.56602893e+00,4.06858884e+00
4.90000000e-01,9.41218247e-01,-2.35070311e-01,2.15680015e+00,4.18124211e+00
5.00000000e-01,9.60758163e-01,-1.92784852e-01,1.75182878e+00,4.27239149e+00
5.10000000e-01,9.76266389e-01,-1.49689528e-01,1.35033084e+00,4.34341560e+00
5.20000000e-01,9.87773724e-01,-1.05980115e-01,9.51519282e-01,4.39535778e+00
5.30000000e-01,9.95303101e-01,-6.18434631e-02,5.54608030e-01,4.42896456e+00
5.40000000e-01,9.98869600e-01,-1.74603280e-02,1.58813228e-01,4.44471241e+00
5.50000000e-01,9.98480477e-01,2.69920232e-02,-2.36647052e-01,4.44282443e+00
5.60000000e-01,9.94135170e-01,7.13373237e-02,-6.32553970e-01,4.42327810e+00
5.70000000e-01,9.85825304e-01,1.15397853e-01,-1.02968930e+00,4.38580454e+00
5.80000000e-01,9.73534681e-01,1.58991937e-01,-1.42883650e+00,4.32987918e+00
5.90000000e-01,9.57239257e-01,2.01931301e-01,-1.83078071e+00,4.25470337e+00
6.00000000e-01,9.36907135e-01,2.44018203e-01,-2.23630707e+00,4.15917570e+00
6.10000000e-01,9.12498584e-01,2.85042205e-01,-2.64619604e+00,4.04185116e+00
6.20000000e-01,8.83966128e-01,3.24776479e-01,-3.06121420e+00,3.90088549e+00
6.30000000e-01,8.51254760e-01,3.62973456e-01,-3.48209798e+00,3.73396076e+00
6.40000000e-01,8.14302364e-01,3.99359621e-01,-3.90952654e+00,3.53818691e+00
6.50000000e-01,7.73040495e-01,4.33629172e-01,-4.34407781e+00,3.30997166e+00
6.60000000e-01,7.27395713e-01,4.65436179e-01,-4.78615811e+00,3.04484864e+00
6.70000000e-01,6.77291816e-01,4.94384755e-01,-5.23589025e+00,2.73724946e+00
6.80000000e-01,6.22653497e-01,5.20016596e-01,-5.69293503e+00,2.38020066e+00
