5.90000000e-01,-8.44320425e-01,-5.35834126e-01,3.36675774e+00,-5.30504896e+00
6.00000000e-01,-8.09008913e-01,-5.87792354e-01,3.69322196e+00,-5.08317916e+00
6.10000000e-01,-7.70504587e-01,-6.37430816e-01,4.00511057e+00,-4.84124824e+00
6.20000000e-01,-7.28959407e-01,-6.84553610e-01,4.30119267e+00,-4.58021101e+00
6.30000000e-01,-6.84537335e-01,-7.28974762e-01,4.58029975e+00,-4.30109768e+00
6.40000000e-01,-6.37413686e-01,-7.70518962e-01,4.84133029e+00,-4.00500980e+00
6.50000000e-01,-5.87774438e-01,-8.09022253e-01,5.08325414e+00,-3.69311592e+00
6.60000000e-01,-5.35815497e-01,-8.44332680e-01,5.30511651e+00,-3.36664694e+00
6.70000000e-01,-4.81741921e-01,-8.76310888e-01,5.50604183e+00,-3.02689132e+00
6.80000000e-01,-4.25767117e-01,-9.04830673e-01,5.68523712e+00,-2.67518993e+00
6.90000000e-01,-3.68111993e-01,-9.29779482e-01,5.84199520e+00,-2.31293078e+00
7.00000000e-01,-3.09004091e-01,-9.51058851e-01,5.97569741e+00,-1.94154358e+00
7.10000000e-01,-2.48676683e-01,-9.68584803e-01,6.08581610e+00,-1.56249402e+00
7.20000000e-01,-1.87367855e-01,-9.82288170e-01,6.17191669e+00,-1.17727806e+00
7.30000000e-01,-1.25319568e-01,-9.92114871e-01,6.23365938e+00,-7.87415985e-01
7.40000000e-01,-6.27766997e-02,-9.98026127e-01,6.27080052e+00,-3.94446408e-01
7.50000000e-01,1.39211755e-05,-9.99998608e-01,6.28319354e+00,7.97869590e-05
7.60000000e-01,6.28044871e-02,-9.98024531e-01,6.27078954e+00,3.94605576e-01
7.70000000e-01,1.25347191e-01,-9.92111689e-01,6.23363748e+00,7.87573940e-01
7.80000000e-01,1.87395205e-01,-9.82283416e-01,6.17188399e+00,1.17743400e+00
7.90000000e-01,2.48703652e-01,-9.68578503e-01,6.08577281e+00,1.56264717e+00
8.00000000e-01,3.09030575e-01,-9.51051036e-01,5.97564379e+00,1.94169316e+00
8.10000000e-01,3.68137891e-01,-9.29770191e-01,5.84193156e+00,2.31307607e+00
8.20000000e-01,4.25792329e-01,-9.04819953e-01,5.68516384e+00,2.67533021e+00
8.30000000e-01,4.81766353e-01,-8.76298792e-01,5.50595933e+00,3.02702593e+00
8.40000000e-01,5.35839059e-01,-8.44319268e-01,5.30502528e+00,3.36677526e+00
8.50000000e-01,5.87797047e-01,-8.09007591e-01,5.08315469e+00,3.69323735e+00
8.60000000e-01,6.37435261e-01,-7.70503122e-01,4.84122320e+00,4.00512382e+00
8.70000000e-01,6.84557802e-01,-7.28957820e-01,4.58018561e+00,4.30120379e+00
8.80000000e-01,7.28978700e-01,-6.84535647e-01,4.30107211e+00,4.58030879e+00
8.90000000e-01,7.70522644e-01,-6.37411918e-01,4.00498425e+00,4.84133731e+00
9.00000000e-01,8.09025681e-01,-5.87772610e-01,3.69309056e+00,5.08325921e+00
9.10000000e-01,8.44335855e-01,-5.35813627e-01,3.36662193e+00,5.30511973e+00
9.20000000e-01,8.76313816e-01,-4.81740028e-01,3.02686680e+00,5.50604329e+00
9.30000000e-01,9.04833359e-01,-4.25765218e-01,2.67516603e+00,5.68523696e+00
9.40000000e-01,9.29781932e-01,-3.68110103e-01,2.31290762e+00,5.84199353e+00
9.50000000e-01,9.51061074e-01,-3.09002224e-01,1.94152123e+00,5.97569438e+00
9.60000000e-01,9.68586806e-01,-2.48674853e-01,1.56247256e+00,6.08581184e+00
9.70000000e-01,9.82289963e-01,-1.87366074e-01,1.17725753e+00,6.17191134e+00
9.80000000e-01,9.92116464e-01,-1.25317845e-01,7.87396418e-01,6.23365308e+00
9.90000000e-01,9.98027529e-01,-6.27750437e-02,3.94427818e-01,6.27079341e+00
1.00000000e+00,9.99999829e-01,1.55024877e-05,-9.74051005e-05,6.28318574e+00
